image,ocr,corrected,gt,effect,gate_prob,gate_decision,cer_before,cer_after,cer_delta
images_group_62_909_5815.png,учрежденія,учрежденія,учрежденія,NOT_APPLIED,0.09856128972441879,False,0,0,0
images_group_62_909_5816.png,Военный,Военный,Военный,NOT_APPLIED,0.10226787263958363,False,0,0,0
images_group_62_909_5817.png,Губернаторъ г.,Губернаторъ г.,Губернаторъ г.,NOT_APPLIED,0.4707143412967547,False,0,0,0
images_group_62_909_5818.png,Красноярска,Красноярска,Красноярска,NOT_APPLIED,0.062148491315687726,False,0,0,0
images_group_62_909_5819.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_909_5820.png,Енисейскій,Енисейскій,Енисейскій,NOT_APPLIED,0.2452446594025705,False,0,0,0
images_group_62_909_5821.png,Гражданскій,Гражданскій,Гражданскій,NOT_APPLIED,0.3235140846322307,False,0,0,0
images_group_62_909_5822.png,Губернаторъ,Губернаторъ,Губернаторъ,NOT_APPLIED,0.2363850570457589,False,0,0,0
images_group_62_909_5823.png,Генералъ-,Генералъ-,Генералъ-,NOT_APPLIED,0.6126668011771832,False,0,0,0
images_group_62_909_5824.png,Маіоръ,Маіоръ,Маіoръ,NOT_APPLIED,0.9331275787902019,True,1,1,0
images_group_62_909_5825.png,Вѣдомость,Вѣдомость,Вѣдомость,NOT_APPLIED,0.25309483268077126,False,0,0,0
images_group_62_909_5826.png,"О приходѣ,","О приходѣ,","О приходѣ,",NOT_APPLIED,0.42455133216672575,False,0,0,0
images_group_62_909_5827.png,расходѣ,расходѣ,расходѣ,NOT_APPLIED,0.007922293057372807,False,0,0,0
images_group_62_909_5828.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_909_5829.png,остаткѣ,остаткѣ,остаткѣ,NOT_APPLIED,0.06608788873601106,False,0,0,0
images_group_62_909_5830.png,суммъ,суммъ,суммъ,NOT_APPLIED,0.05532731614742103,False,0,0,0
images_group_62_909_5831.png,по-,по-,по,NOT_APPLIED,0.48642864553142184,False,1,1,0
images_group_62_909_5832.png,Красноярскому,Красноярскому,Красноярскому,NOT_APPLIED,0.04719867828100618,False,0,0,0
images_group_62_909_5833.png,Губернскому,Губернскому,Губернскому,NOT_APPLIED,0.43802465633657733,False,0,0,0
images_group_62_909_5834.png,Тюремному,Тюремному,Тюремному,NOT_APPLIED,0.09340488935417227,False,0,0,0
images_group_62_909_5835.png,Комитету,Комитету,Комитету,NOT_APPLIED,0.33440872678997374,False,0,0,0
images_group_62_909_5836.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_909_5838.png,отдѣленіямъ,отдѣленіямъ,отдѣленіямъ,NOT_APPLIED,0.4230108271879347,False,0,0,0
images_group_62_909_5840.png,Изъяс-,Изъяс-,Именъ,NOT_APPLIED,0.6723982630281455,False,5,5,0
images_group_62_909_5842.png,Стати,Стати,Стати,NOT_APPLIED,0.7233522617869574,False,0,0,0
images_group_62_909_5845.png,Чиновникъ,Чиновникъ,Чиновникъ,NOT_APPLIED,0.8948103738073032,True,0,0,0
images_group_62_909_5846.png,Особыхъ,Особыхъ,Особыхъ,NOT_APPLIED,0.03783770396400831,False,0,0,0
images_group_62_909_5847.png,Порученій,Порученій,Порученій,NOT_APPLIED,0.6580948490326168,False,0,0,0
images_group_62_9096_6755.png,Iотя,Iотя,Хотя,NOT_APPLIED,0.7009354666361641,False,1,1,0
images_group_62_9096_6756.png,урожай,урожай,урожай,NOT_APPLIED,0.5657138387097824,False,0,0,0
images_group_62_9096_6757.png,хлѣба,хлѣба,хлѣба,NOT_APPLIED,0.5519231628088337,False,0,0,0
images_group_62_9096_6758.png,оказался,оказался,оказался,NOT_APPLIED,0.23178984804741537,False,0,0,0
images_group_62_9096_6759.png,надо-,надо-,неудо-,NOT_APPLIED,0.6774635941390993,False,2,2,0
images_group_62_9096_6760.png,влетворитель,влетворитель,влетворитель,NOT_APPLIED,0.6657202179043605,False,0,0,0
images_group_62_9096_6761.png,"нымъ,","нымъ,","нымъ,",NOT_APPLIED,0.08391762704071759,False,0,0,0
images_group_62_9096_6762.png,на,на,на,NOT_APPLIED,0.2327673613963964,False,0,0,0
images_group_62_9096_6763.png,затруденіе,затруденіе,затруденіи,NOT_APPLIED,0.8023629887297896,True,1,1,0
images_group_62_9096_6765.png,для,для,для,NOT_APPLIED,0.32993807249748436,False,0,0,0
images_group_62_9096_6766.png,обизначенія,обизначенія,обезпеченія,NOT_APPLIED,0.5421508155461172,False,3,3,0
images_group_62_9096_6767.png,жителей,жителей,жителей,NOT_APPLIED,0.4159984993662816,False,0,0,0
images_group_62_9096_6768.png,продовольствіемъ,продовольствіемъ,"продовольствія,",NOT_APPLIED,0.8618503173946184,True,3,3,0
images_group_62_9096_6769.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_9096_6770.png,сѣменамъ,сѣменамъ,съменамъ,NOT_APPLIED,0.706001076277574,False,1,1,0
images_group_62_9096_6771.png,на носъ,на носъ,на посъ,NOT_APPLIED,0.853985402937004,True,1,1,0
images_group_62_9096_6772.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_9096_6773.png,не,не,не,NOT_APPLIED,0.2881233197007471,False,0,0,0
images_group_62_9096_6774.png,будетъ,будетъ,будетъ,NOT_APPLIED,0.3082141864527897,False,0,0,0
images_group_62_9096_6775.png,пото-,пото-,пото-,NOT_APPLIED,0.6468516058242578,False,0,0,0
images_group_62_9096_6776.png,"му,","му,","му,",NOT_APPLIED,0.23058864143296295,False,0,0,0
images_group_62_9096_6777.png,что,что,что,NOT_APPLIED,0.1437275112646251,False,0,0,0
images_group_62_9096_6778.png,у,у,у,NOT_APPLIED,0.7733103246966001,True,0,0,0
images_group_62_9096_6779.png,многихъ,многихъ,многихъ,NOT_APPLIED,0.02938947012047165,False,0,0,0
images_group_62_9096_6780.png,"обывателей,","обывателей,","обывателей,",NOT_APPLIED,0.5145508465846553,False,0,0,0
images_group_62_9096_6781.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_9096_6782.png,особен-,особен-,особен-,NOT_APPLIED,0.03417242997309781,False,0,0,0
images_group_62_9096_6783.png,ности,ности,ности,NOT_APPLIED,0.4805055972097618,False,0,0,0
images_group_62_9096_6784.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_9096_6786.png,"округѣ,","округѣ,",округъ,NOT_APPLIED,0.6507311715770127,False,2,2,0
images_group_62_9096_6788.png,достаточныя,достаточныя,достаточныя,NOT_APPLIED,0.5947723985853148,False,0,0,0
images_group_62_9096_6789.png,запасы,запасы,запасы,NOT_APPLIED,0.8694732589626296,True,0,0,0
images_group_62_9096_6790.png,"хлѣба,","хлѣба,","хлѣба,",NOT_APPLIED,0.18613233785224362,False,0,0,0
images_group_62_9096_6791.png,отъ,отъ,отъ,NOT_APPLIED,0.057399063257474535,False,0,0,0
images_group_62_9096_6793.png,нихъ,нихъ,нихъ,NOT_APPLIED,0.18000175681747468,False,0,0,0
images_group_62_9096_6795.png,Если,Если,Если,NOT_APPLIED,0.7143405048162803,False,0,0,0
images_group_62_9096_6796.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_9096_6797.png,какихъ,какихъ,какихъ,NOT_APPLIED,0.11245912487330599,False,0,0,0
images_group_62_9096_6798.png,либо,либо,либо,NOT_APPLIED,0.7045623560526673,False,0,0,0
images_group_62_9096_6800.png,настяхъ,настяхъ,настяхъ,NOT_APPLIED,0.08019401520125283,False,0,0,0
images_group_62_9096_6803.png,незначительный,незначительный,незначительный,NOT_APPLIED,0.4426330410162616,False,0,0,0
images_group_62_9096_6804.png,недоститковъ,недоститковъ,недостатокъ,NOT_APPLIED,0.7869315909372763,True,3,3,0
images_group_62_9096_6805.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_9096_6807.png,то,то,то,NOT_APPLIED,0.40460137713278066,False,0,0,0
images_group_62_9096_6808.png,нужды,нужды,нужды,NOT_APPLIED,0.4632314837022623,False,0,0,0
images_group_62_9096_6809.png,свои,свои,свои,NOT_APPLIED,0.7436159112525477,False,0,0,0
images_group_62_9096_6810.png,дейтели,дейтели,деятели,NOT_APPLIED,0.755683716994837,True,1,1,0
images_group_62_9096_6811.png,могутъ,могутъ,могутъ,NOT_APPLIED,0.04110943422480949,False,0,0,0
images_group_62_9096_6812.png,удовлестворить,удовлестворить,удовлетворить,NOT_APPLIED,0.9720458392762552,True,1,1,0
images_group_62_9096_6813.png,займомъ,займомъ,займощь,NOT_APPLIED,0.9078869883650811,True,2,2,0
images_group_62_9096_6814.png,изъ,изъ,изъ,NOT_APPLIED,0.14685113866001528,False,0,0,0
images_group_62_9096_6815.png,запасныхъ,запасныхъ,запасныхъ,NOT_APPLIED,0.44639374113320285,False,0,0,0
images_group_62_9096_6816.png,сельскихъ,сельскихъ,сельскихъ,NOT_APPLIED,0.5459673975898922,False,0,0,0
images_group_62_9096_6817.png,экономическихъ,экономическихъ,экономическихъ,NOT_APPLIED,0.24442204295357342,False,0,0,0
images_group_62_9096_6818.png,"магариновъ,","магариновъ,","магазиновъ,",NOT_APPLIED,0.8142173527116958,True,1,1,0
images_group_62_9096_6819.png,въ,въ,и,NOT_APPLIED,0.11189811224042889,False,2,2,0
images_group_62_9096_6820.png,коихъ,коихъ,коихъ,NOT_APPLIED,0.21373738465529907,False,0,0,0
images_group_62_9096_6821.png,находится,находится,находится,NOT_APPLIED,0.02863741050006794,False,0,0,0
images_group_62_9096_6822.png,на,на,на,NOT_APPLIED,0.2327673613963964,False,0,0,0
images_group_62_9096_6823.png,лицо,лицо,лицо,NOT_APPLIED,0.095123441418873,False,0,0,0
images_group_62_9096_6824.png,озимаго,озимаго,озимаго,NOT_APPLIED,0.32076121008641884,False,0,0,0
images_group_62_9096_6825.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_9096_6826.png,яроваго,яроваго,яроваго,NOT_APPLIED,0.31924162986521876,False,0,0,0
images_group_62_9096_6827.png,хлѣба,хлѣба,хлѣба,NOT_APPLIED,0.5519231628088337,False,0,0,0
images_group_62_9096_6828.png,до,до,до,NOT_APPLIED,0.23863249342400103,False,0,0,0
images_group_62_9096_6830.png,повертей;,повертей;,твертей;,NOT_APPLIED,0.7917602721411302,True,2,2,0
images_group_62_9096_6831.png,кромѣ,кромѣ,кромѣ,NOT_APPLIED,0.5283363409059578,False,0,0,0
images_group_62_9096_6832.png,"того,","того,","того,",NOT_APPLIED,0.15835846035813309,False,0,0,0
images_group_62_9096_6833.png,занимаясь,занимаясь,занимаясь,NOT_APPLIED,0.14324942536633425,False,0,0,0
images_group_62_9096_6834.png,рабково,рабково,работа,NOT_APPLIED,0.7770241020705624,True,3,3,0
images_group_62_9096_6835.png,"промышленностію,","промышленностію,","промышленностію,",NOT_APPLIED,0.1696135805739555,False,0,0,0
images_group_62_9096_6836.png,какъ,какъ,какъ,NOT_APPLIED,0.12105633836112503,False,0,0,0
images_group_62_9096_6837.png,то,то,то,NOT_APPLIED,0.40460137713278066,False,0,0,0
images_group_62_9096_6838.png,извозомъ,извозомъ,изводомъ,NOT_APPLIED,0.7640173164576206,True,1,1,0
images_group_62_9096_6839.png,купеческихъ,купеческихъ,купеческихъ,NOT_APPLIED,0.002328834491643029,False,0,0,0
images_group_62_9096_6840.png,"товаровъ,","товаровъ,","товаровъ,",NOT_APPLIED,0.3150696977220447,False,0,0,0
images_group_62_9096_6841.png,рыболовствомъ,рыболовствомъ,рыболовствомъ,NOT_APPLIED,0.1128049778127985,False,0,0,0
images_group_62_9096_6842.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_9096_6843.png,добычей,добычей,добычей,NOT_APPLIED,0.4829914725673015,False,0,0,0
images_group_62_9096_6844.png,"зверей,","зверей,","звѣрей,",NOT_APPLIED,0.8550135383384853,True,1,1,0
images_group_62_9096_6845.png,они,они,они,NOT_APPLIED,0.4095773288776432,False,0,0,0
images_group_62_9096_6846.png,могутъ,могутъ,могутъ,NOT_APPLIED,0.04110943422480949,False,0,0,0
images_group_62_9096_6848.png,сти,сти,сти,NOT_APPLIED,0.4716821380594238,False,0,0,0
images_group_62_9096_6849.png,себѣ,себѣ,себѣ,NOT_APPLIED,0.4236095735413606,False,0,0,0
images_group_62_9096_6850.png,средства,средства,средства,NOT_APPLIED,0.11501095414052423,False,0,0,0
images_group_62_9096_6851.png,къ,къ,къ,NOT_APPLIED,0.13167254903473785,False,0,0,0
images_group_62_9096_6853.png,хлѣба,хлѣба,хлѣба,NOT_APPLIED,0.5519231628088337,False,0,0,0
images_group_62_9096_6854.png,по-,по-,Не-,NOT_APPLIED,0.48642864553142184,False,2,2,0
images_group_62_9096_6855.png,зависимо,зависимо,зависимо,NOT_APPLIED,0.9030472973111419,True,0,0,0
images_group_62_9096_6856.png,"сего,","сего,","сего,",NOT_APPLIED,0.055430851828250215,False,0,0,0
images_group_62_9096_6857.png,продовольствіе,продовольствіе,продовольствіе,NOT_APPLIED,0.8550601018633247,True,0,0,0
images_group_62_9096_6859.png,Енисейской,Енисейской,Енисейской,NOT_APPLIED,0.3814982879056231,False,0,0,0
images_group_62_9096_6860.png,губерніи,губерніи,губерніи,NOT_APPLIED,0.3271736724505176,False,0,0,0
images_group_62_9096_6861.png,обезпечивается,обезпечивается,обезпечивается,NOT_APPLIED,0.001808705107496043,False,0,0,0
images_group_62_9096_6863.png,дующими,дующими,дующими,NOT_APPLIED,0.021484392106856678,False,0,0,0
images_group_62_9096_6864.png,продовольственными,продовольственными,продовольственными,NOT_APPLIED,0.5946071877515564,False,0,0,0
images_group_62_9096_6866.png,талами:,талами:,талами,NOT_APPLIED,0.5996150775791373,False,1,1,0
images_group_62_9096_6867.png,"а.,","а.,","а,",NOT_APPLIED,0.8990160374048646,True,1,1,0
images_group_62_9096_6868.png,губернскимъ,губернскимъ,губернаторъ,NOT_APPLIED,0.7213735404736724,False,4,4,0
images_group_62_9096_6870.png,руб,руб,руб,NOT_APPLIED,0.2626326313015121,False,0,0,0
images_group_62_9096_6873.png,находящимся,находящимся,находящимся,NOT_APPLIED,0.213977255471668,False,0,0,0
images_group_62_9096_6874.png,въ обращеніе,въ обращеніе,въ обращеніи,NOT_APPLIED,0.818675176796225,True,1,1,0
images_group_62_9096_6875.png,вы,вы,въ,NOT_APPLIED,0.6318224638934267,False,1,1,0
images_group_62_9096_6876.png,государствен-,государствен-,Государствен-,NOT_APPLIED,0.4343642325371058,False,1,1,0
images_group_62_9096_6877.png,намъ,намъ,номъ,NOT_APPLIED,0.5507660344043598,False,1,1,0
images_group_62_9096_6878.png,банкѣ,банкѣ,банкѣ,NOT_APPLIED,0.29880125453417533,False,0,0,0
images_group_62_9096_6879.png,процентныхъ,процентныхъ,процентныхъ,NOT_APPLIED,0.21588415396464417,False,0,0,0
images_group_62_9096_6880.png,бумагахъ;,бумагахъ;,бумагахъ;,NOT_APPLIED,0.5270414351654851,False,0,0,0
images_group_62_9096_6882.png,мѣщанскимъ,мѣщанскимъ,мѣщанскимъ,NOT_APPLIED,0.5970918696618867,False,0,0,0
images_group_62_9096_6885.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_9096_6886.png,крестьян,крестьян,крестьян-,NOT_APPLIED,0.7290643403909917,False,1,1,0
images_group_62_9096_6887.png,"снимъ,","снимъ,","скимъ,",NOT_APPLIED,0.7566627253433686,True,1,1,0
images_group_62_9096_6888.png,Усть-,Усть-,Усть-,NOT_APPLIED,0.3878140480358378,False,0,0,0
images_group_62_9096_6889.png,Тунгуской,Тунгуской,Тунгузской,NOT_APPLIED,0.6537370533474203,False,1,1,0
images_group_62_910_7874.png,Израсходовано,Израсходовано,Израсходовано,NOT_APPLIED,0.033606578226822684,False,0,0,0
images_group_62_910_7875.png,изъ,изъ,изъ,NOT_APPLIED,0.14685113866001528,False,0,0,0
images_group_62_910_7876.png,суммъ,суммъ,суммъ,NOT_APPLIED,0.05532731614742103,False,0,0,0
images_group_62_910_7877.png,Къ,Къ,Къ,NOT_APPLIED,0.13167254903473785,False,0,0,0
images_group_62_910_7879.png,поступило,поступило,поступило,NOT_APPLIED,0.3236425180995802,False,0,0,0
images_group_62_910_7880.png,суммъ,суммъ,суммъ,NOT_APPLIED,0.05532731614742103,False,0,0,0
images_group_62_910_7881.png,варя,варя,варя,NOT_APPLIED,0.4716889248525767,False,0,0,0
images_group_62_910_7883.png,енныхъ,енныхъ,енныхъ,NOT_APPLIED,0.2888418870744796,False,0,0,0
images_group_62_910_7884.png,Частныхъ,Частныхъ,Частныхъ,NOT_APPLIED,0.30934128290289686,False,0,0,0
images_group_62_910_7885.png,Итого,Итого,Итого,NOT_APPLIED,0.6157789735505164,False,0,0,0
images_group_62_910_7886.png,съ,съ,съ,NOT_APPLIED,0.18530161967832615,False,0,0,0
images_group_62_910_7887.png,Казенныхъ,Казенныхъ,Казенныхъ,NOT_APPLIED,0.013739560307165407,False,0,0,0
images_group_62_910_7888.png,Частныхъ,Частныхъ,Частныхъ,NOT_APPLIED,0.30934128290289686,False,0,0,0
images_group_62_910_7889.png,Итого,Итого,Итого,NOT_APPLIED,0.6157789735505164,False,0,0,0
images_group_62_910_7891.png,янва,янва,янва,NOT_APPLIED,0.37956005037465745,False,0,0,0
images_group_62_910_7893.png,благотворитель,благотворитель,благотворитель-,NOT_APPLIED,0.9375715817224731,True,1,1,0
images_group_62_910_7894.png,благотвори-,благотвори-,благотвори,NOT_APPLIED,0.7149981143869057,False,1,1,0
images_group_62_910_7895.png,съостатой,съостатой,съ остаточ,NOT_APPLIED,0.7058422824669233,False,2,2,0
images_group_62_910_7896.png,ныхъ и,ныхъ и,ныхъ и,NOT_APPLIED,0.1773286116670814,False,0,0,0
images_group_62_910_7897.png,Эко-,Эко-,Эко-,NOT_APPLIED,0.16151792827524264,False,0,0,0
images_group_62_910_7898.png,осталось,осталось,осталось,NOT_APPLIED,0.05432368290705729,False,0,0,0
images_group_62_910_7899.png,оставалось,оставалось,оставалось,NOT_APPLIED,0.2705632205575967,False,0,0,0
images_group_62_910_7900.png,тельныхъ,тельныхъ,тельныхъ,NOT_APPLIED,0.33913062273748457,False,0,0,0
images_group_62_910_7901.png,и,и,и,NOT_APPLIED,0.20304179154565863,False,0,0,0
images_group_62_910_7902.png,ными,ными,ными,NOT_APPLIED,0.16143831160286903,False,0,0,0
images_group_62_910_7903.png,номическихъ,номическихъ,номическихъ,NOT_APPLIED,0.14583167381122691,False,0,0,0
images_group_62_910_7904.png,Экономическихъ,Экономическихъ,Экономическихъ,NOT_APPLIED,0.24442204295357342,False,0,0,0
images_group_62_910_7905.png,По,По,По,NOT_APPLIED,0.20967075088611947,False,0,0,0
images_group_62_910_7906.png,Губернскому,Губернскому,Губернскому,NOT_APPLIED,0.43802465633657733,False,0,0,0
images_group_62_910_7907.png,Комитету-,Комитету-,Комитету-,NOT_APPLIED,0.08553389900652784,False,0,0,0
images_group_62_910_7909.png,Мужскимъ,Мужскимъ,Мужскимъ,NOT_APPLIED,0.7368939819076813,False,0,0,0
images_group_62_910_7910.png,отдѣленіямъ,отдѣленіямъ,отдѣленіямъ,NOT_APPLIED,0.4230108271879347,False,0,0,0
images_group_62_910_7911.png,На,На,На,NOT_APPLIED,0.2327673613963964,False,0,0,0
images_group_62_910_7912.png,капиталы,капиталы,капиталы,NOT_APPLIED,0.5837427124878896,False,0,0,0
images_group_62_910_7913.png,Комитета,Комитета,Комитета,NOT_APPLIED,0.3684438081220633,False,0,0,0
images_group_62_910_7914.png,обращающіеся,обращающіеся,обращающіеся,NOT_APPLIED,0.3503265295949265,False,0,0,0
images_group_62_910_7915.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_910_7916.png,кредитным,кредитным,кредитныя,NOT_APPLIED,0.9659003125851768,True,1,1,0
images_group_62_910_7917.png,становленіяхъ,становленіяхъ,становленіяхъ,NOT_APPLIED,0.35295013341176595,False,0,0,0
images_group_62_910_7918.png,въ,въ,въ,NOT_APPLIED,0.11189811224042889,False,0,0,0
images_group_62_910_7919.png,количествѣ-,количествѣ-,количествѣ-,NOT_APPLIED,0.23243371175472,False,0,0,0
images_group_62_910_7921.png,процентовъ,процентовъ,процентовъ,NOT_APPLIED,0.14622629512551244,False,0,0,0
images_group_62_910_7922.png,не,не,не,NOT_APPLIED,0.2881233197007471,False,0,0,0
images_group_62_910_7923.png,истребовано.,истребовано.,истребовано.,NOT_APPLIED,0.21632692227900266,False,0,0,0
images_group_62_910_7924.png,Расходъ,Расходъ,Расходъ,NOT_APPLIED,0.05437036300745775,False,0,0,0
images_group_62_910_7925.png,изъ,изъ,изъ,NOT_APPLIED,0.14685113866001528,False,0,0,0
images_group_62_910_7926.png,собственныхъ,собственныхъ,собственныхъ,NOT_APPLIED,0.016542837159224482,False,0,0,0
images_group_62_910_7927.png,суммъ,суммъ,суммъ,NOT_APPLIED,0.05532731614742103,False,0,0,0
images_group_62_910_7928.png,Комитета,Комитета,Комитета,NOT_APPLIED,0.3684438081220633,False,0,0,0
images_group_62_910_7929.png,ит дѣленіи,ит дѣленіи,отдѣленіи,NOT_APPLIED,0.7720966924491188,True,2,2,0
images_group_62_910_7930.png,"простирался,","простирался,","простирался,",NOT_APPLIED,0.007152694428368493,False,0,0,0
